timestamp,latency,endpoint,throughput
2024-09-24 09:16:36,0.004675149917603,camera,5989.11275434749
2024-09-24 09:16:47,0.929041147232056,cooking,31.2149791065781
2024-09-24 09:16:48,0.719977855682373,cooking,40.2790165990795
2024-09-24 09:16:53,0.067307949066162,thermostat,772.568481456555
2024-09-24 09:17:11,0.002569198608398,voice_assistant,24521.2650334076
2024-09-24 09:17:18,0.259325265884399,smartlock,127.25331597543
2024-09-24 09:33:32,0.221861839294434,lighting,126.204669036576
2024-09-24 09:33:36,0.218422412872314,camera,173.974820167443
2024-09-24 09:33:43,0.211913585662842,cooking,136.848234195515
2024-09-24 09:33:52,0.212486743927002,voice_assistant,216.484092842059
2024-09-24 09:34:09,0.208677530288696,camera,182.099145736624
2024-09-24 09:34:09,0.207067251205444,camera,183.515257863243
2024-09-24 09:34:11,0.206969499588013,camera,183.601932051059
2024-09-24 09:34:20,0.210557222366333,cooking,132.980477636074
2024-09-24 09:34:26,0.213928937911987,lighting,140.233482635913
2024-09-24 09:34:30,0.209022998809814,thermostat,248.776451855012
2024-09-24 09:34:43,0.207168102264404,thermostat,202.733912899372
2024-09-24 09:34:54,0.210197448730469,smartlock,156.995245181663
2024-09-24 09:35:05,0.208992958068848,camera,181.824308106505
2024-09-24 09:45:31,2.95624685287476,lighting,3.7209341937407
2024-09-24 09:45:33,1.49254608154297,lighting,7.36995670420332
2024-09-24 09:45:33,0.751654386520386,lighting,14.6343854266879
2024-09-24 09:45:34,0.698534727096558,lighting,15.7472485952434
2024-09-24 09:45:37,4.07413959503174,lighting,2.69995657817275
2024-09-24 09:45:40,2.59585475921631,lighting,4.23752521628788
2024-09-24 09:45:41,1.11915016174316,lighting,9.82888657485126
2024-09-24 09:45:45,4.02648830413818,lighting,2.73190909028467
2024-09-24 09:47:54,130.091106414795,camera,0.084556126111546
2024-09-24 09:47:55,0.904109001159668,voice_assistant,26.5454718061827
2024-09-24 09:47:58,3.02617645263672,voice_assistant,7.93079993041672
2024-09-24 09:53:47,349.50852227211,voice_assistant,0.06866785348746
2024-09-24 09:53:48,0.9746413230896,smartlock,14.36425859271
2024-09-24 09:54:58,70.6246860027313,smartlock,0.198230969826309
2024-09-24 09:56:32,2.49370002746582,lighting,4.41111596376673
2024-09-24 09:56:38,5.85858178138733,lighting,1.87758751357657
2024-09-24 09:56:38,0.725081920623779,thermostat,17.9290086130078
2024-09-24 09:58:57,138.978861570358,thermostat,0.093539404864234
2024-09-24 10:00:39,0.215986490249634,lighting,129.637737840168
2024-09-24 10:00:45,0.208832025527954,camera,181.964427649117
2024-09-24 10:00:51,0.204481601715088,thermostat,205.397452131269
2024-09-24 10:01:03,0.204744100570679,cooking,141.640222693445
2024-09-24 10:01:10,0.204462289810181,smartlock,161.398955429075
2024-09-24 10:01:16,0.205557346343994,voice_assistant,248.105946623056
2024-09-24 11:04:49,0.2275240421295166,TCP,thermostat
2024-09-24 11:04:59,0.207533597946167,TCP,thermostat
2024-09-24 11:09:59,0.22309470176696777,TCP,cooking
2024-09-24 11:10:24,0.21119189262390137,TCP,smartlock
2024-09-24 11:11:46,0.2103872299194336,TCP,smartlock
2024-09-24 11:13:36,0.10425662994384766,UDP,voice_assistant
2024-09-24 11:14:31,0.10553312301635742,UDP,camera
